Day,Price,Inverse_Price,Volume,Pool_Liquidity,Sqrt_Price,Shock
2024-11-10,3185.727231526208,0.0003139000696933,52008157.017598815,7689641.920039911,56.44224686815903,0.0171058467769589
2024-11-11,3379.8209738160863,0.0002958736595065,71798414.89360416,7033976.098281266,58.1362277226179,0.0591421486552791
2024-11-12,3253.919985358352,0.0003073216319084,105543618.60372458,7417185.241426225,57.04314144012715,-0.0379623228966273
2024-11-13,3189.802744814925,0.0003134990091865,90634376.9389624,7099016.917706067,56.478338722159,-0.0199013394652865
2024-11-14,3052.4737775206354,0.0003276031418727,70066933.17101568,8263423.188834416,55.24919707580044,-0.0440067429306524
2024-11-15,3097.099944735344,0.0003228827024778,144884414.0043116,8351639.734841586,55.65159426948471,0.0145138354650194
2024-11-16,3135.221341309311,0.0003189567469524,29635508.32410741,7325434.012717667,55.99304725864909,0.0122336029430322
2024-11-17,3068.8658419574745,0.000325853279843,38125750.95686461,7189756.230766896,55.397345080405024,-0.0213917141261113
2024-11-18,3211.730909219168,0.0003113585877103,50156980.60473381,7675023.601201536,56.67213520963515,0.0455019551137556
2024-11-19,3108.362119390772,0.0003217128383342,38520559.52860125,11179409.912907748,55.75268710466583,-0.0327140781197953
2024-11-20,3075.165642589958,0.000325185735087,45542623.70379412,11184733.624436108,55.45417606086992,-0.0107371704322859
2024-11-21,3364.420148787624,0.0002972280380499,75931248.2591013,7629704.393379852,58.00362185922207,0.0898968625920839
2024-11-22,3323.248540128277,0.0003009103857039,43296610.316711634,7680822.095269155,57.64762388969972,-0.0123128494335878
2024-11-23,3397.450401904791,0.0002943383660404,44753921.97332334,7853228.100442182,58.28765222501925,0.0220824880523133
2024-11-24,3364.429354644916,0.0002972272247652,29882931.60979116,7681164.411416533,58.003701215051066,-0.0097669023835673
2024-11-25,3421.9562616434137,0.0002922305031215,89738437.6227353,7649971.854911909,58.49748936188128,0.0169540277258851
2024-11-26,3325.806504999999,0.0003006789476467,52970263.181063496,7727318.757372908,57.66980583459597,-0.0285001912795919
2024-11-27,3666.0904313568776,0.0002727701399416,47078562.91148476,7218092.160353613,60.54824878852301,0.0974136141054747
2024-11-28,3585.4245825814264,0.0002789069960802,34129854.215781584,7623869.6001404645,59.87841499723775,-0.0222489165795718
2024-11-29,3599.0016841914,0.0002778548296858,20902222.08553341,7768244.24190462,59.991680124758965,0.0037795969416707
2024-11-30,3714.638588027368,0.0002692051935343,27417733.00132974,7251744.693413492,60.94783497407736,0.0316248918647188
2024-12-01,3717.358776610984,0.0002690082018157,18622833.421016347,7265038.921229864,60.97014660152117,0.0007320209014142
2024-12-02,3633.636040093281,0.0002752064293082,47970976.36986811,7487768.328317995,60.27964863943121,-0.0227795989401218
2024-12-03,3625.274646194817,0.0002758411700061,35319085.84888628,7496264.282423444,60.21025366326583,-0.0023037609795375
2024-12-04,3844.747170960158,0.000260095126034,44431941.79218836,1119059.224053334,62.00602527948521,0.0587777956145008
2024-12-05,3793.2981076063857,0.0002636228347028,14518288.241225356,1055628.9339562908,61.58975651523868,-0.0134719917514921
2024-12-06,4011.5083405970295,0.0002492827921806,9178815.42195206,1956779.5467016276,63.33646927795257,0.0559314616138509
2024-12-07,4009.0287474499487,0.0002494369741389,1122963.508272816,2116709.539489903,63.31689148600039,-0.0006183110180422
2024-12-08,4005.522121533538,0.0002496553432133,1657656.1112252371,2113740.251617231,63.2891943504856,-0.0008750649156759
2024-12-09,3711.99758918112,0.0002693967266882,12180666.30366232,859448.0643404422,60.92616506215634,-0.0761037739898826
2024-12-10,3626.591878236807,0.0002757409803956,13722175.722651748,1120553.2221650833,60.22119127214943,-0.0232768347200996
2024-12-11,3838.6072147796735,0.0002605111552309,5117040.86220794,7563056.105985049,61.956494532693455,0.0568162655846438
2024-12-12,3873.261410658221,0.0002581803534479,11055093.91070073,1097032.5902983178,62.23553173757111,0.0089872975843816
2024-12-13,3903.596575699752,0.0002561740130179,3446753.595023854,1085311.777960983,62.47876899955498,0.0078014331624412
2024-12-14,3863.6476111793354,0.0002588227759453,2521546.5408115527,1078446.4263587114,62.15824652593841,-0.0102866128122852
2024-12-15,3961.112022375408,0.0002524543598745,3398305.177713735,1020741.8951856056,62.937365867784834,0.0249130853202246
2024-12-16,3990.029627824655,0.0002506247053972,7648758.816382909,959942.4865805932,63.1666813108355,0.0072738568174101
2024-12-17,3880.805084680276,0.0002576784914933,5756931.418904125,987108.3845115416,62.29610810219428,-0.0277560282316953
2024-12-18,3627.6479076297937,0.0002756607105934,7658039.7734558,1029553.697819694,60.22995855577018,-0.0674581492327206
2024-12-19,3425.205736899832,0.00029195326553,20087224.591695327,1089050.3421734625,58.52525725616105,-0.0574229398518082
2024-12-20,3468.7036762451035,0.0002882921383133,24251956.23613257,1196444.7266421146,58.895701678858565,0.0126194047494854
2024-12-21,3336.9049737726605,0.0002996788964204,8927022.109607762,1222817.1192584168,57.76594995127026,-0.0387372210076589
2024-12-22,3275.566612829341,0.0003052906926341,8686759.193908274,1269043.8173233622,57.23256601646776,-0.0185528571463823
2024-12-23,3422.268399241209,0.000292203849418,12687620.477804787,1261737.603476237,58.5001572582605,0.043812740163658
2024-12-24,3491.5888536521934,0.0002864025639656,6216702.776095479,1331646.7767386371,59.089667909476304,0.0200532857045177
2024-12-25,3486.5160954579874,0.0002868192696149,3854550.508134048,1351849.5231338383,59.04672806733653,-0.001453907364474
2024-12-26,3321.5997056894767,0.0003010597569258,4519073.052412037,1310858.2833838358,57.63332114054747,-0.0484564782327613
2024-12-27,3321.9251833977487,0.0003010302595006,7685389.124850678,1258736.3243092697,57.63614476522305,9.798343920319916e-05
2024-12-28,3402.1373143251985,0.0002939328744284,2622141.706905164,1261628.7826817452,58.3278433882584,0.0238593665989805
2024-12-29,3349.746880908348,0.0002985300189991,2517030.330884756,1248787.5107223066,57.87699785673362,-0.015519070937987
2024-12-30,3355.7689747741592,0.0002979942920734,6826661.358388007,1285721.7364715107,57.92899942838785,0.0017961617314634
2024-12-31,3333.390366928656,0.0002999948670642,3980919.937981648,1257050.8180314447,57.735520842274006,-0.0066910325178302
2025-01-01,3356.064447889124,0.0002979680561942,1788367.5002175944,1290015.76956981,57.93154967622672,0.0067790779434387
2025-01-02,3442.29015956404,0.0002905042729246,5885845.031067465,1285246.6780749946,58.67103339437648,0.0253680017337558
2025-01-03,3612.309628680625,0.0002768311974312,3155158.400949627,1247829.2023899478,60.1024926993933,0.0482103601715339
2025-01-04,3656.580579359009,0.0002734795468872,2234685.5460057333,1040545.8244032608,60.46966660532377,0.0121810886713875
2025-01-05,3642.1663642392737,0.0002745618678538,1458407.425195197,1236503.5839288365,60.35036341430989,-0.0039497831533392
2025-01-06,3678.3448469999134,0.0002718614054948,3691280.705273104,1043804.7132008199,60.64935982349618,0.0098842215421338
2025-01-07,3385.389026783641,0.0002953870270413,6737764.598595892,1450685.1454653388,58.1840959952429,-0.0829940547347121
2025-01-08,3322.9487446563267,0.0003009375337516,8944770.328303415,1242994.92269449,57.64502358969356,-0.0186162615976561
2025-01-09,3220.3636327107547,0.0003105239389249,9096455.667952972,1260156.892187378,56.74824783824391,-0.0313582822411507
2025-01-10,3270.726032297329,0.0003057425140856,7490212.736425531,1195619.0922125895,57.190261691107246,0.0155177058964775
2025-01-11,3290.992470411112,0.0003038597046304,1843162.070701609,1196112.8155759755,57.36717241080574,0.0061771935351385
2025-01-12,3262.098343776988,0.0003065511503991,2747693.952394057,1191174.3773309598,57.11478218269757,-0.0088185299739305
2025-01-13,3130.103856667541,0.0003194782172706,17760890.02872583,972873.8081288446,55.94733109512501,-0.0413044670057079
2025-01-14,3229.4915400753407,0.0003096462670952,5011384.943467522,1194496.604592731,56.82861550377011,0.0312585218642047
2025-01-15,3443.141940468818,0.0002904324065896,6964216.779776597,1141336.9448769756,58.67829190142482,0.0640597024083443
2025-01-16,3301.396488477868,0.0003029021214174,5979024.126510795,1135260.3811233067,57.45778005177252,-0.042038852033709
2025-01-17,3474.9938977787506,0.0002877702895073,5470877.005293709,1221662.2499886032,58.94907885437016,0.0512471656959557
2025-01-18,3304.957119017569,0.0003025757866102,10811780.531170016,1139067.1792168168,57.48875645739408,-0.0501692243394905
2025-01-19,3202.531257814945,0.0003122530022337,22847040.229495395,984361.3083170473,56.59091144181144,-0.0314819834578864
2025-01-20,3269.5716538947045,0.000305850461729,22173174.45960632,1149795.5056803164,57.18016836189541,0.0207174684531742
2025-01-21,3321.803990967269,0.0003010412422645,8414309.302893933,1150297.0025020584,57.63509339774916,0.0158490224931086
2025-01-22,3235.5500010549204,0.0003090664646424,3921819.2827370553,1163209.665675289,56.881895195702825,-0.0263090768453623
2025-01-23,3335.93816297038,0.0002997657483883,9052421.788158111,1205391.12473737,57.75758099998978,0.030555018760974
2025-01-24,3316.184934660569,0.0003015513367629,5831678.514480857,1158428.5949866169,57.58632593472664,-0.0059389419226287
2025-01-25,3325.751572822042,0.0003006839140277,1835411.7780673224,1148721.91498201,57.66932956799517,0.0028806793820669
2025-01-26,3236.373606372317,0.0003089878121707,2654841.014003312,1155100.6311774948,56.889134343671614,-0.0272422398287485
2025-01-27,3172.739933408292,0.0003151849886812,10436130.544208692,995539.6626063637,56.32707992971313,-0.0198578988009525
2025-01-28,3070.918868682444,0.0003256354344616,5009573.670401327,941287.8861533671,55.415871992439534,-0.03261872429875
2025-01-29,3120.052968112531,0.0003205073792721,9432766.591573624,1346159.8202533007,55.85743431372883,0.0158731560606021
2025-01-30,3255.1509325284237,0.000307205417115,5136002.97421442,1518195.530243539,57.05393003578652,0.0423886653894505
2025-01-31,3289.718043089104,0.0003039774190073,9930263.93899728,1589296.194428807,57.35606369939541,0.0105632158901225
2025-02-01,3122.5301160231043,0.0003202531161728,5445691.038464927,1359879.0454511438,55.87960375685483,-0.0521582521016491
2025-02-02,2864.4984832849163,0.0003491012496027,17904657.174728878,1062321.250119414,53.52100973715758,-0.0862503224348478
2025-02-03,2877.3104672848904,0.0003475467841826,133515058.35853484,3423133.4017858095,53.6405673654268,0.0044627069181932
2025-02-04,2740.100017119103,0.0003649501820197,66207127.31215509,3508377.9531040154,52.34596466891314,-0.0488615699657099
2025-02-05,2785.1423887087567,0.0003590480702365,34844083.0115916,3628799.671483847,52.77444825584401,0.0163045767452581
2025-02-06,2682.2066772501,0.0003728273471547,28647628.467207048,3715957.2944357237,51.79002488172891,-0.0376591563180036
2025-02-07,2618.2212552221526,0.0003819386913941,32495568.207480244,3653322.227749588,51.168557290802646,-0.0241446657706938
2025-02-08,2635.730947092783,0.0003794013956936,15116942.07427212,6063929.383524586,51.33937034180282,0.0066653658129102
2025-02-09,2626.6241099661065,0.0003807168281924,26774681.120993026,5993920.6333371885,51.25060106931534,-0.0034611295205845
2025-02-10,2659.804730711764,0.0003759674492091,26415109.51339055,6260951.335800223,51.57329474361477,0.0125532973112678
2025-02-11,2603.472784060614,0.0003841023444233,29388440.568598475,3650980.4424641416,51.02423722174212,-0.0214064706228097
2025-02-12,2735.9238158990697,0.000365507253597,31351102.91142557,3736055.5726139746,52.30605907444251,0.0496229143371611
2025-02-13,2672.277442051196,0.0003742126413462,16929259.448421232,3726755.315857414,51.69407550243254,-0.0235380709193852
2025-02-14,2722.203383241482,0.0003673494809962,14764661.084999142,3732762.9048469984,52.17473893793319,0.0185105363615025
2025-02-15,2696.4802306415736,0.0003708538221925,4502606.432041932,3751358.506071511,51.92764418536213,-0.0094943154687253
2025-02-16,2661.713980731704,0.0003756977673931,5425682.3195376,4094230.6985492306,51.59180148755909,-0.0129770353344274
2025-02-17,2743.2601862671263,0.0003645297682684,23354808.74910964,3984114.2837171922,52.376141383908056,0.0301767931478023
2025-02-18,2662.841550145263,0.000375538679703,16827506.228288542,3936527.1611673427,51.60272812696305,-0.0297532575404165
2025-02-19,2720.9446769304054,0.0003675194165021,10299795.01267028,3948307.266523773,52.16267513203675,0.0215853231527072
2025-02-20,2738.931845902847,0.0003651058355087,16124556.102004772,4012382.7660364015,52.33480530108856,0.0065888794263936
2025-02-21,2654.180422334388,0.0003767641384079,35188938.02071858,3960153.622129473,51.51873855534885,-0.0314320922460456
2025-02-22,2769.45613950798,0.0003610817249402,8445945.831362562,3655206.767634887,52.625622461952695,0.0425150465084145
2025-02-23,2824.4774742121326,0.0003540477872916,11295868.252325894,3683299.5575528266,53.14581332722393,0.0196724212153164
2025-02-24,2507.227197358972,0.000398846981659,43403857.763475865,3647312.639360054,50.072219816570666,-0.1191459423466402
2025-02-25,2499.009066661537,0.0004001586122038,55965422.20282177,5102055.918608265,49.99008968447183,-0.0032831603008949
2025-02-26,2329.467990062953,0.0004292825676359,26881763.885097302,738079.0012275027,48.26456246629563,-0.0702543689009348
2025-02-27,2307.0342228587538,0.0004334569422905,7046627.733867507,745544.8981997261,48.03159608901992,-0.0096770976238046
2025-02-28,2232.104234531892,0.0004480077518466,12229194.39191539,621128.479199804,47.24515038109088,-0.0330180699496132
2025-03-01,2212.1849962965807,0.0004520417603745,3233521.137100832,621225.8633990716,47.03387073478624,-0.0089640302792314
2025-03-02,2518.7691129386485,0.0003970193198189,54450828.07112483,4852114.27358687,50.18734016600848,0.129789621739038
2025-03-03,2148.6453313994,0.0004654095235665,21249553.348919436,609933.7918699478,46.35348240854617,-0.1589327698096877
2025-03-04,2168.6526423453365,0.0004611158008774,45679766.23909402,5564939.189224544,46.56879472721338,0.0092685074299371
2025-03-05,2244.395685872505,0.0004455542337273,37918431.90853932,5648464.252667083,47.37505341287232,0.0343302301509591
2025-03-06,2207.191996356377,0.0004530643467585,43989725.82284344,5745707.851970218,46.980761981436366,-0.0167151849568129
2025-03-07,2134.8539518183093,0.0004684161177153,75232881.37811948,6147704.67127103,46.20447978084278,-0.0333228800636752
2025-03-08,2200.299677266059,0.0004544835461879,22814005.95663732,5767258.923094511,46.90735205984302,0.0301953303284343
2025-03-09,2013.9599253803383,0.0004965342097416,39314616.21847356,5578023.255263486,44.877164854526384,-0.088490671951966
2025-03-10,1864.818847243508,0.0005362451165045,78366923.38227822,490682.67634036473,43.18354834012031,-0.0769389805419625
2025-03-11,1922.8520192338108,0.0005200608211122,41796449.28494134,5711464.037879203,43.850336592024135,0.0306455950362868
2025-03-12,1906.9048718022243,0.000524410008484,25239838.98721145,9636023.83761257,43.668121917506646,-0.0083280688855078
2025-03-13,1866.2238354844253,0.0005358414039012,6128171.431769935,164058978.1118925,43.19981291029425,-0.0215643917447684
2025-03-14,1914.6209127724155,0.0005222966036404,6713553.302053883,4245272.638526243,43.7563813948596,0.0256025963209889
2025-03-15,1926.9273323059824,0.0005189609297841,2018243.3774954204,4244642.888798556,43.89678043212261,0.0064070321894707
